REGION,COLONY,COLONY_IMAGES,HERO,ASCENTION_QUEST_NAME,RECOMMENDED_LEVEL,CHAPTER,POST_GAME_QUEST,HOW_TO_ACCEPT_QUEST,QUEST,HERO_IMAGES,HERO_INFO,ASCENTION_PRE_REQUISIT_HEADER,ASCENTION_PRE_REQUISIT_VALUE,HERO_ASCENTION
Aetia Region,Colony 9,https://charalambosbucket1.s3.amazonaws.com/404a23414668ad348d3560c70aab5c43.png,Lanz,Ascension Quest: Side Story: Lanz Walkthrough ,Lv. 27,Chapter 3,NULL,"Only available after completing Where the Heart Is Hero Quest. Gather ""Colony 9 Shortage"" info at Colony 9. After gathering enough info, Discuss it at a Rest Stop.",Lean Times in Colony 9,https://charalambosbucket1.s3.amazonaws.com/f651922751a195814b4ba4144e17c47b.png,Lanz,How to Unlock,Complete the Standard Quest “The Castle Beckons” during Chapter 5 and discuss the topic “Curious About Training” at a Rest Spot.,Zeon
Aetia Region,Colony 9,https://charalambosbucket1.s3.amazonaws.com/404a23414668ad348d3560c70aab5c43.png,Lanz,Ascension Quest: Side Story: Lanz Walkthrough ,Lv. 27,Chapter 3,NULL,"Only available after completing Where the Heart Is Hero Quest. Gather ""Colony 9 Shortage"" info at Colony 9. After gathering enough info, Discuss it at a Rest Stop.",Lean Times in Colony 9,https://charalambosbucket1.s3.amazonaws.com/f651922751a195814b4ba4144e17c47b.png,Lanz,Quest Giver,N/A,Zeon
Aetia Region,Colony 9,https://charalambosbucket1.s3.amazonaws.com/404a23414668ad348d3560c70aab5c43.png,Lanz,Ascension Quest: Side Story: Lanz Walkthrough ,Lv. 27,Chapter 3,NULL,"Only available after completing Where the Heart Is Hero Quest. Gather ""Colony 9 Shortage"" info at Colony 9. After gathering enough info, Discuss it at a Rest Stop.",Lean Times in Colony 9,https://charalambosbucket1.s3.amazonaws.com/f651922751a195814b4ba4144e17c47b.png,Lanz,Required Discussion Topic and Location,Great Sword's Base,Zeon
Aetia Region,Colony 9,https://charalambosbucket1.s3.amazonaws.com/404a23414668ad348d3560c70aab5c43.png,Lanz,Ascension Quest: Side Story: Lanz Walkthrough ,Lv. 27,Chapter 3,NULL,"Only available after completing Where the Heart Is Hero Quest. Gather ""Colony 9 Shortage"" info at Colony 9. After gathering enough info, Discuss it at a Rest Stop.",Lean Times in Colony 9,https://charalambosbucket1.s3.amazonaws.com/f651922751a195814b4ba4144e17c47b.png,Lanz,Recommended Level,46,Zeon
Aetia Region,Colony 9,https://charalambosbucket1.s3.amazonaws.com/404a23414668ad348d3560c70aab5c43.png,Lanz,Ascension Quest: Side Story: Lanz Walkthrough ,Lv. 27,Chapter 3,NULL,"Only available after completing Where the Heart Is Hero Quest. Gather ""Colony 9 Shortage"" info at Colony 9. After gathering enough info, Discuss it at a Rest Stop.",Lean Times in Colony 9,https://charalambosbucket1.s3.amazonaws.com/f651922751a195814b4ba4144e17c47b.png,Lanz,Required Discussion Topic and Location,Curious About Training,Zeon
Aetia Region,Colony 9,https://charalambosbucket1.s3.amazonaws.com/404a23414668ad348d3560c70aab5c43.png,Lanz,Ascension Quest: Side Story: Lanz Walkthrough ,Lv. 27,Chapter 3,NULL,"Only available after completing Where the Heart Is Hero Quest. Gather ""Colony 9 Shortage"" info at Colony 9. After gathering enough info, Discuss it at a Rest Stop.",Lean Times in Colony 9,https://charalambosbucket1.s3.amazonaws.com/7d6e86eb16517658580f37be45a73929.png,HeavyGuard,Chapter,Chapter 5,Zeon
Aetia Region,Colony 9,https://charalambosbucket1.s3.amazonaws.com/404a23414668ad348d3560c70aab5c43.png,Lanz,Ascension Quest: Side Story: Lanz Walkthrough ,Lv. 27,Chapter 3,NULL,"Only available after completing Where the Heart Is Hero Quest. Gather ""Colony 9 Shortage"" info at Colony 9. After gathering enough info, Discuss it at a Rest Stop.",Lean Times in Colony 9,https://charalambosbucket1.s3.amazonaws.com/7d6e86eb16517658580f37be45a73929.png,HeavyGuard,How to Unlock,Complete the Standard Quest “The Castle Beckons” during Chapter 5 and discuss the topic “Curious About Training” at a Rest Spot.,Zeon
Aetia Region,Colony 9,https://charalambosbucket1.s3.amazonaws.com/404a23414668ad348d3560c70aab5c43.png,Lanz,Ascension Quest: Side Story: Lanz Walkthrough ,Lv. 27,Chapter 3,NULL,"Only available after completing Where the Heart Is Hero Quest. Gather ""Colony 9 Shortage"" info at Colony 9. After gathering enough info, Discuss it at a Rest Stop.",Lean Times in Colony 9,https://charalambosbucket1.s3.amazonaws.com/7d6e86eb16517658580f37be45a73929.png,HeavyGuard,Quest Giver,N/A,Zeon
Aetia Region,Colony 9,https://charalambosbucket1.s3.amazonaws.com/404a23414668ad348d3560c70aab5c43.png,Lanz,Ascension Quest: Side Story: Lanz Walkthrough ,Lv. 27,Chapter 3,NULL,"Only available after completing Where the Heart Is Hero Quest. Gather ""Colony 9 Shortage"" info at Colony 9. After gathering enough info, Discuss it at a Rest Stop.",Lean Times in Colony 9,https://charalambosbucket1.s3.amazonaws.com/7d6e86eb16517658580f37be45a73929.png,HeavyGuard,Required Discussion Topic and Location,Great Sword's Base,Zeon
Aetia Region,Colony 9,https://charalambosbucket1.s3.amazonaws.com/404a23414668ad348d3560c70aab5c43.png,Lanz,Ascension Quest: Side Story: Lanz Walkthrough ,Lv. 27,Chapter 3,NULL,"Only available after completing Where the Heart Is Hero Quest. Gather ""Colony 9 Shortage"" info at Colony 9. After gathering enough info, Discuss it at a Rest Stop.",Lean Times in Colony 9,https://charalambosbucket1.s3.amazonaws.com/7d6e86eb16517658580f37be45a73929.png,HeavyGuard,Recommended Level,46,Zeon
Aetia Region,Colony 9,https://charalambosbucket1.s3.amazonaws.com/404a23414668ad348d3560c70aab5c43.png,Lanz,Ascension Quest: Side Story: Lanz Walkthrough ,Lv. 27,Chapter 3,NULL,"Only available after completing Where the Heart Is Hero Quest. Gather ""Colony 9 Shortage"" info at Colony 9. After gathering enough info, Discuss it at a Rest Stop.",Lean Times in Colony 9,https://charalambosbucket1.s3.amazonaws.com/7d6e86eb16517658580f37be45a73929.png,HeavyGuard,Required Discussion Topic and Location,Curious About Training,Zeon
Aetia Region,Colony 9,https://charalambosbucket1.s3.amazonaws.com/404a23414668ad348d3560c70aab5c43.png,Lanz,Ascension Quest: Side Story: Lanz Walkthrough ,Lv. 27,Chapter 3,NULL,"Only available after completing Where the Heart Is Hero Quest. Gather ""Colony 9 Shortage"" info at Colony 9. After gathering enough info, Discuss it at a Rest Stop.",Lean Times in Colony 9,https://charalambosbucket1.s3.amazonaws.com/a11c5d0173c7c5488a959308461039e5.png,Defender,Chapter,Chapter 5,Zeon
Aetia Region,Colony 9,https://charalambosbucket1.s3.amazonaws.com/404a23414668ad348d3560c70aab5c43.png,Lanz,Ascension Quest: Side Story: Lanz Walkthrough ,Lv. 27,Chapter 3,NULL,"Only available after completing Where the Heart Is Hero Quest. Gather ""Colony 9 Shortage"" info at Colony 9. After gathering enough info, Discuss it at a Rest Stop.",Lean Times in Colony 9,https://charalambosbucket1.s3.amazonaws.com/a11c5d0173c7c5488a959308461039e5.png,Defender,How to Unlock,Complete the Standard Quest “The Castle Beckons” during Chapter 5 and discuss the topic “Curious About Training” at a Rest Spot.,Zeon
Aetia Region,Colony 9,https://charalambosbucket1.s3.amazonaws.com/404a23414668ad348d3560c70aab5c43.png,Lanz,Ascension Quest: Side Story: Lanz Walkthrough ,Lv. 27,Chapter 3,NULL,"Only available after completing Where the Heart Is Hero Quest. Gather ""Colony 9 Shortage"" info at Colony 9. After gathering enough info, Discuss it at a Rest Stop.",Lean Times in Colony 9,https://charalambosbucket1.s3.amazonaws.com/a11c5d0173c7c5488a959308461039e5.png,Defender,Quest Giver,N/A,Zeon
Aetia Region,Colony 9,https://charalambosbucket1.s3.amazonaws.com/404a23414668ad348d3560c70aab5c43.png,Lanz,Ascension Quest: Side Story: Lanz Walkthrough ,Lv. 27,Chapter 3,NULL,"Only available after completing Where the Heart Is Hero Quest. Gather ""Colony 9 Shortage"" info at Colony 9. After gathering enough info, Discuss it at a Rest Stop.",Lean Times in Colony 9,https://charalambosbucket1.s3.amazonaws.com/a11c5d0173c7c5488a959308461039e5.png,Defender,Required Discussion Topic and Location,Great Sword's Base,Zeon
Aetia Region,Colony 9,https://charalambosbucket1.s3.amazonaws.com/404a23414668ad348d3560c70aab5c43.png,Lanz,Ascension Quest: Side Story: Lanz Walkthrough ,Lv. 27,Chapter 3,NULL,"Only available after completing Where the Heart Is Hero Quest. Gather ""Colony 9 Shortage"" info at Colony 9. After gathering enough info, Discuss it at a Rest Stop.",Lean Times in Colony 9,https://charalambosbucket1.s3.amazonaws.com/a11c5d0173c7c5488a959308461039e5.png,Defender,Recommended Level,46,Zeon
Aetia Region,Colony 9,https://charalambosbucket1.s3.amazonaws.com/404a23414668ad348d3560c70aab5c43.png,Lanz,Ascension Quest: Side Story: Lanz Walkthrough ,Lv. 27,Chapter 3,NULL,"Only available after completing Where the Heart Is Hero Quest. Gather ""Colony 9 Shortage"" info at Colony 9. After gathering enough info, Discuss it at a Rest Stop.",Lean Times in Colony 9,https://charalambosbucket1.s3.amazonaws.com/a11c5d0173c7c5488a959308461039e5.png,Defender,Required Discussion Topic and Location,Curious About Training,Zeon
Aetia Region Upper,Colony Omega,https://charalambosbucket1.s3.amazonaws.com/5c1506371bc44063a3bdc6456a655729.png,Mio,Ascension Quest: Side Story: Mio Walkthrough ,Lv. 56,Chapter 6,NULL,"You must have completed Side Story: Mio, Severed Connection, and Writer's Block Quests. Head to the Question Mark south of Colony Omega.",The Illusion Returns,https://charalambosbucket1.s3.amazonaws.com/4da2ec8554b3b56c0d48f0f156f43439.png,Mio,Chapter,Chapter 6,
Aetia Region Upper,Colony Omega,https://charalambosbucket1.s3.amazonaws.com/5c1506371bc44063a3bdc6456a655729.png,Mio,Ascension Quest: Side Story: Mio Walkthrough ,Lv. 56,Chapter 6,NULL,"You must have completed Side Story: Mio, Severed Connection, and Writer's Block Quests. Head to the Question Mark south of Colony Omega.",The Illusion Returns,https://charalambosbucket1.s3.amazonaws.com/4da2ec8554b3b56c0d48f0f156f43439.png,Mio,Quest Giver,N/A,
Aetia Region Upper,Colony Omega,https://charalambosbucket1.s3.amazonaws.com/5c1506371bc44063a3bdc6456a655729.png,Mio,Ascension Quest: Side Story: Mio Walkthrough ,Lv. 56,Chapter 6,NULL,"You must have completed Side Story: Mio, Severed Connection, and Writer's Block Quests. Head to the Question Mark south of Colony Omega.",The Illusion Returns,https://charalambosbucket1.s3.amazonaws.com/4da2ec8554b3b56c0d48f0f156f43439.png,Mio,How to Unlock,Progress through Chapter 6.,
Aetia Region Upper,Colony Omega,https://charalambosbucket1.s3.amazonaws.com/5c1506371bc44063a3bdc6456a655729.png,Mio,Ascension Quest: Side Story: Mio Walkthrough ,Lv. 56,Chapter 6,NULL,"You must have completed Side Story: Mio, Severed Connection, and Writer's Block Quests. Head to the Question Mark south of Colony Omega.",The Illusion Returns,https://charalambosbucket1.s3.amazonaws.com/4da2ec8554b3b56c0d48f0f156f43439.png,Mio,Recommended Level,50,
Aetia Region Upper,Colony Omega,https://charalambosbucket1.s3.amazonaws.com/5c1506371bc44063a3bdc6456a655729.png,Mio,Ascension Quest: Side Story: Mio Walkthrough ,Lv. 56,Chapter 6,NULL,"You must have completed Side Story: Mio, Severed Connection, and Writer's Block Quests. Head to the Question Mark south of Colony Omega.",The Illusion Returns,https://charalambosbucket1.s3.amazonaws.com/fbf518b14f68ce77f30013c9ec9fd462.png,Zephyr,Chapter,Chapter 6,
Aetia Region Upper,Colony Omega,https://charalambosbucket1.s3.amazonaws.com/5c1506371bc44063a3bdc6456a655729.png,Mio,Ascension Quest: Side Story: Mio Walkthrough ,Lv. 56,Chapter 6,NULL,"You must have completed Side Story: Mio, Severed Connection, and Writer's Block Quests. Head to the Question Mark south of Colony Omega.",The Illusion Returns,https://charalambosbucket1.s3.amazonaws.com/fbf518b14f68ce77f30013c9ec9fd462.png,Zephyr,Quest Giver,N/A,
Aetia Region Upper,Colony Omega,https://charalambosbucket1.s3.amazonaws.com/5c1506371bc44063a3bdc6456a655729.png,Mio,Ascension Quest: Side Story: Mio Walkthrough ,Lv. 56,Chapter 6,NULL,"You must have completed Side Story: Mio, Severed Connection, and Writer's Block Quests. Head to the Question Mark south of Colony Omega.",The Illusion Returns,https://charalambosbucket1.s3.amazonaws.com/fbf518b14f68ce77f30013c9ec9fd462.png,Zephyr,How to Unlock,Progress through Chapter 6.,
Aetia Region Upper,Colony Omega,https://charalambosbucket1.s3.amazonaws.com/5c1506371bc44063a3bdc6456a655729.png,Mio,Ascension Quest: Side Story: Mio Walkthrough ,Lv. 56,Chapter 6,NULL,"You must have completed Side Story: Mio, Severed Connection, and Writer's Block Quests. Head to the Question Mark south of Colony Omega.",The Illusion Returns,https://charalambosbucket1.s3.amazonaws.com/fbf518b14f68ce77f30013c9ec9fd462.png,Zephyr,Recommended Level,50,
Aetia Region Upper,Colony Omega,https://charalambosbucket1.s3.amazonaws.com/5c1506371bc44063a3bdc6456a655729.png,Mio,Ascension Quest: Side Story: Mio Walkthrough ,Lv. 56,Chapter 6,NULL,"You must have completed Side Story: Mio, Severed Connection, and Writer's Block Quests. Head to the Question Mark south of Colony Omega.",The Illusion Returns,https://charalambosbucket1.s3.amazonaws.com/a11c5d0173c7c5488a959308461039e5.png,Defender,Chapter,Chapter 6,
Aetia Region Upper,Colony Omega,https://charalambosbucket1.s3.amazonaws.com/5c1506371bc44063a3bdc6456a655729.png,Mio,Ascension Quest: Side Story: Mio Walkthrough ,Lv. 56,Chapter 6,NULL,"You must have completed Side Story: Mio, Severed Connection, and Writer's Block Quests. Head to the Question Mark south of Colony Omega.",The Illusion Returns,https://charalambosbucket1.s3.amazonaws.com/a11c5d0173c7c5488a959308461039e5.png,Defender,Quest Giver,N/A,
Aetia Region Upper,Colony Omega,https://charalambosbucket1.s3.amazonaws.com/5c1506371bc44063a3bdc6456a655729.png,Mio,Ascension Quest: Side Story: Mio Walkthrough ,Lv. 56,Chapter 6,NULL,"You must have completed Side Story: Mio, Severed Connection, and Writer's Block Quests. Head to the Question Mark south of Colony Omega.",The Illusion Returns,https://charalambosbucket1.s3.amazonaws.com/a11c5d0173c7c5488a959308461039e5.png,Defender,How to Unlock,Progress through Chapter 6.,
Aetia Region Upper,Colony Omega,https://charalambosbucket1.s3.amazonaws.com/5c1506371bc44063a3bdc6456a655729.png,Mio,Ascension Quest: Side Story: Mio Walkthrough ,Lv. 56,Chapter 6,NULL,"You must have completed Side Story: Mio, Severed Connection, and Writer's Block Quests. Head to the Question Mark south of Colony Omega.",The Illusion Returns,https://charalambosbucket1.s3.amazonaws.com/a11c5d0173c7c5488a959308461039e5.png,Defender,Recommended Level,50,
Aetia Region Upper,Colony Omega,https://charalambosbucket1.s3.amazonaws.com/5c1506371bc44063a3bdc6456a655729.png,Mio,Ascension Quest: Side Story: Mio Walkthrough ,Lv. 56,Chapter 6,NULL,"You must have completed Side Story: Mio, Severed Connection, and Writer's Block Quests. Head to the Question Mark south of Colony Omega.",The Illusion Returns,https://charalambosbucket1.s3.amazonaws.com/4da2ec8554b3b56c0d48f0f156f43439.png,Mio,Chapter,Chapter 6,
Aetia Region Upper,Colony Omega,https://charalambosbucket1.s3.amazonaws.com/5c1506371bc44063a3bdc6456a655729.png,Mio,Ascension Quest: Side Story: Mio Walkthrough ,Lv. 56,Chapter 6,NULL,"You must have completed Side Story: Mio, Severed Connection, and Writer's Block Quests. Head to the Question Mark south of Colony Omega.",The Illusion Returns,https://charalambosbucket1.s3.amazonaws.com/4da2ec8554b3b56c0d48f0f156f43439.png,Mio,Quest Giver,N/A,
Aetia Region Upper,Colony Omega,https://charalambosbucket1.s3.amazonaws.com/5c1506371bc44063a3bdc6456a655729.png,Mio,Ascension Quest: Side Story: Mio Walkthrough ,Lv. 56,Chapter 6,NULL,"You must have completed Side Story: Mio, Severed Connection, and Writer's Block Quests. Head to the Question Mark south of Colony Omega.",The Illusion Returns,https://charalambosbucket1.s3.amazonaws.com/4da2ec8554b3b56c0d48f0f156f43439.png,Mio,How to Unlock,Progress through Chapter 6.,
Aetia Region Upper,Colony Omega,https://charalambosbucket1.s3.amazonaws.com/5c1506371bc44063a3bdc6456a655729.png,Mio,Ascension Quest: Side Story: Mio Walkthrough ,Lv. 56,Chapter 6,NULL,"You must have completed Side Story: Mio, Severed Connection, and Writer's Block Quests. Head to the Question Mark south of Colony Omega.",The Illusion Returns,https://charalambosbucket1.s3.amazonaws.com/4da2ec8554b3b56c0d48f0f156f43439.png,Mio,Recommended Level,50,
Aetia Region Upper,Colony Omega,https://charalambosbucket1.s3.amazonaws.com/5c1506371bc44063a3bdc6456a655729.png,Mio,Ascension Quest: Side Story: Mio Walkthrough ,Lv. 56,Chapter 6,NULL,"You must have completed Side Story: Mio, Severed Connection, and Writer's Block Quests. Head to the Question Mark south of Colony Omega.",The Illusion Returns,https://charalambosbucket1.s3.amazonaws.com/fbf518b14f68ce77f30013c9ec9fd462.png,Zephyr,Chapter,Chapter 6,
Aetia Region Upper,Colony Omega,https://charalambosbucket1.s3.amazonaws.com/5c1506371bc44063a3bdc6456a655729.png,Mio,Ascension Quest: Side Story: Mio Walkthrough ,Lv. 56,Chapter 6,NULL,"You must have completed Side Story: Mio, Severed Connection, and Writer's Block Quests. Head to the Question Mark south of Colony Omega.",The Illusion Returns,https://charalambosbucket1.s3.amazonaws.com/fbf518b14f68ce77f30013c9ec9fd462.png,Zephyr,Quest Giver,N/A,
Aetia Region Upper,Colony Omega,https://charalambosbucket1.s3.amazonaws.com/5c1506371bc44063a3bdc6456a655729.png,Mio,Ascension Quest: Side Story: Mio Walkthrough ,Lv. 56,Chapter 6,NULL,"You must have completed Side Story: Mio, Severed Connection, and Writer's Block Quests. Head to the Question Mark south of Colony Omega.",The Illusion Returns,https://charalambosbucket1.s3.amazonaws.com/fbf518b14f68ce77f30013c9ec9fd462.png,Zephyr,How to Unlock,Progress through Chapter 6.,
Aetia Region Upper,Colony Omega,https://charalambosbucket1.s3.amazonaws.com/5c1506371bc44063a3bdc6456a655729.png,Mio,Ascension Quest: Side Story: Mio Walkthrough ,Lv. 56,Chapter 6,NULL,"You must have completed Side Story: Mio, Severed Connection, and Writer's Block Quests. Head to the Question Mark south of Colony Omega.",The Illusion Returns,https://charalambosbucket1.s3.amazonaws.com/fbf518b14f68ce77f30013c9ec9fd462.png,Zephyr,Recommended Level,50,
Aetia Region Upper,Colony Omega,https://charalambosbucket1.s3.amazonaws.com/5c1506371bc44063a3bdc6456a655729.png,Mio,Ascension Quest: Side Story: Mio Walkthrough ,Lv. 56,Chapter 6,NULL,"You must have completed Side Story: Mio, Severed Connection, and Writer's Block Quests. Head to the Question Mark south of Colony Omega.",The Illusion Returns,https://charalambosbucket1.s3.amazonaws.com/a11c5d0173c7c5488a959308461039e5.png,Defender,Chapter,Chapter 6,
Aetia Region Upper,Colony Omega,https://charalambosbucket1.s3.amazonaws.com/5c1506371bc44063a3bdc6456a655729.png,Mio,Ascension Quest: Side Story: Mio Walkthrough ,Lv. 56,Chapter 6,NULL,"You must have completed Side Story: Mio, Severed Connection, and Writer's Block Quests. Head to the Question Mark south of Colony Omega.",The Illusion Returns,https://charalambosbucket1.s3.amazonaws.com/a11c5d0173c7c5488a959308461039e5.png,Defender,Quest Giver,N/A,
Aetia Region Upper,Colony Omega,https://charalambosbucket1.s3.amazonaws.com/5c1506371bc44063a3bdc6456a655729.png,Mio,Ascension Quest: Side Story: Mio Walkthrough ,Lv. 56,Chapter 6,NULL,"You must have completed Side Story: Mio, Severed Connection, and Writer's Block Quests. Head to the Question Mark south of Colony Omega.",The Illusion Returns,https://charalambosbucket1.s3.amazonaws.com/a11c5d0173c7c5488a959308461039e5.png,Defender,How to Unlock,Progress through Chapter 6.,
Aetia Region Upper,Colony Omega,https://charalambosbucket1.s3.amazonaws.com/5c1506371bc44063a3bdc6456a655729.png,Mio,Ascension Quest: Side Story: Mio Walkthrough ,Lv. 56,Chapter 6,NULL,"You must have completed Side Story: Mio, Severed Connection, and Writer's Block Quests. Head to the Question Mark south of Colony Omega.",The Illusion Returns,https://charalambosbucket1.s3.amazonaws.com/a11c5d0173c7c5488a959308461039e5.png,Defender,Recommended Level,50,
Aetia Region Upper,Colony Omega,https://charalambosbucket1.s3.amazonaws.com/5c1506371bc44063a3bdc6456a655729.png,Miyabi,Ascension Quest: Happiness Walkthrough ,Lv. 56,Chapter 6,NULL,"You must have completed Side Story: Mio, Severed Connection, and Writer's Block Quests. Head to the Question Mark south of Colony Omega.",The Illusion Returns,https://charalambosbucket1.s3.amazonaws.com/e8dd70d0600b7ba57409bd34024f9296.png,Miyabi,Recommended Level,64,
Aetia Region Upper,Colony Omega,https://charalambosbucket1.s3.amazonaws.com/5c1506371bc44063a3bdc6456a655729.png,Miyabi,Ascension Quest: Happiness Walkthrough ,Lv. 56,Chapter 6,NULL,"You must have completed Side Story: Mio, Severed Connection, and Writer's Block Quests. Head to the Question Mark south of Colony Omega.",The Illusion Returns,https://charalambosbucket1.s3.amazonaws.com/e8dd70d0600b7ba57409bd34024f9296.png,Miyabi,Chapter,Chapter 6,
Aetia Region Upper,Colony Omega,https://charalambosbucket1.s3.amazonaws.com/5c1506371bc44063a3bdc6456a655729.png,Miyabi,Ascension Quest: Happiness Walkthrough ,Lv. 56,Chapter 6,NULL,"You must have completed Side Story: Mio, Severed Connection, and Writer's Block Quests. Head to the Question Mark south of Colony Omega.",The Illusion Returns,https://charalambosbucket1.s3.amazonaws.com/e8dd70d0600b7ba57409bd34024f9296.png,Miyabi,How to Unlock,"Complete the quest ""Side Story: Mio"" and have Miyabi in your Party.",
Aetia Region Upper,Colony Omega,https://charalambosbucket1.s3.amazonaws.com/5c1506371bc44063a3bdc6456a655729.png,Miyabi,Ascension Quest: Happiness Walkthrough ,Lv. 56,Chapter 6,NULL,"You must have completed Side Story: Mio, Severed Connection, and Writer's Block Quests. Head to the Question Mark south of Colony Omega.",The Illusion Returns,https://charalambosbucket1.s3.amazonaws.com/e8dd70d0600b7ba57409bd34024f9296.png,Miyabi,Quest Giver,N/A,
Aetia Region Upper,Colony Omega,https://charalambosbucket1.s3.amazonaws.com/5c1506371bc44063a3bdc6456a655729.png,Miyabi,Ascension Quest: Happiness Walkthrough ,Lv. 56,Chapter 6,NULL,"You must have completed Side Story: Mio, Severed Connection, and Writer's Block Quests. Head to the Question Mark south of Colony Omega.",The Illusion Returns,https://charalambosbucket1.s3.amazonaws.com/3fc5b9ef8ad4a9778e960959a01729d7.png,Troubadour,Recommended Level,64,
Aetia Region Upper,Colony Omega,https://charalambosbucket1.s3.amazonaws.com/5c1506371bc44063a3bdc6456a655729.png,Miyabi,Ascension Quest: Happiness Walkthrough ,Lv. 56,Chapter 6,NULL,"You must have completed Side Story: Mio, Severed Connection, and Writer's Block Quests. Head to the Question Mark south of Colony Omega.",The Illusion Returns,https://charalambosbucket1.s3.amazonaws.com/3fc5b9ef8ad4a9778e960959a01729d7.png,Troubadour,Chapter,Chapter 6,
Aetia Region Upper,Colony Omega,https://charalambosbucket1.s3.amazonaws.com/5c1506371bc44063a3bdc6456a655729.png,Miyabi,Ascension Quest: Happiness Walkthrough ,Lv. 56,Chapter 6,NULL,"You must have completed Side Story: Mio, Severed Connection, and Writer's Block Quests. Head to the Question Mark south of Colony Omega.",The Illusion Returns,https://charalambosbucket1.s3.amazonaws.com/3fc5b9ef8ad4a9778e960959a01729d7.png,Troubadour,How to Unlock,"Complete the quest ""Side Story: Mio"" and have Miyabi in your Party.",
Aetia Region Upper,Colony Omega,https://charalambosbucket1.s3.amazonaws.com/5c1506371bc44063a3bdc6456a655729.png,Miyabi,Ascension Quest: Happiness Walkthrough ,Lv. 56,Chapter 6,NULL,"You must have completed Side Story: Mio, Severed Connection, and Writer's Block Quests. Head to the Question Mark south of Colony Omega.",The Illusion Returns,https://charalambosbucket1.s3.amazonaws.com/3fc5b9ef8ad4a9778e960959a01729d7.png,Troubadour,Quest Giver,N/A,
Aetia Region Upper,Colony Omega,https://charalambosbucket1.s3.amazonaws.com/5c1506371bc44063a3bdc6456a655729.png,Miyabi,Ascension Quest: Happiness Walkthrough ,Lv. 56,Chapter 6,NULL,"You must have completed Side Story: Mio, Severed Connection, and Writer's Block Quests. Head to the Question Mark south of Colony Omega.",The Illusion Returns,https://charalambosbucket1.s3.amazonaws.com/ea1443be3a0f6ae962e745071f514434.png,Healer,Recommended Level,64,
Aetia Region Upper,Colony Omega,https://charalambosbucket1.s3.amazonaws.com/5c1506371bc44063a3bdc6456a655729.png,Miyabi,Ascension Quest: Happiness Walkthrough ,Lv. 56,Chapter 6,NULL,"You must have completed Side Story: Mio, Severed Connection, and Writer's Block Quests. Head to the Question Mark south of Colony Omega.",The Illusion Returns,https://charalambosbucket1.s3.amazonaws.com/ea1443be3a0f6ae962e745071f514434.png,Healer,Chapter,Chapter 6,
Aetia Region Upper,Colony Omega,https://charalambosbucket1.s3.amazonaws.com/5c1506371bc44063a3bdc6456a655729.png,Miyabi,Ascension Quest: Happiness Walkthrough ,Lv. 56,Chapter 6,NULL,"You must have completed Side Story: Mio, Severed Connection, and Writer's Block Quests. Head to the Question Mark south of Colony Omega.",The Illusion Returns,https://charalambosbucket1.s3.amazonaws.com/ea1443be3a0f6ae962e745071f514434.png,Healer,How to Unlock,"Complete the quest ""Side Story: Mio"" and have Miyabi in your Party.",
Aetia Region Upper,Colony Omega,https://charalambosbucket1.s3.amazonaws.com/5c1506371bc44063a3bdc6456a655729.png,Miyabi,Ascension Quest: Happiness Walkthrough ,Lv. 56,Chapter 6,NULL,"You must have completed Side Story: Mio, Severed Connection, and Writer's Block Quests. Head to the Question Mark south of Colony Omega.",The Illusion Returns,https://charalambosbucket1.s3.amazonaws.com/ea1443be3a0f6ae962e745071f514434.png,Healer,Quest Giver,N/A,
Aetia Region Upper,Colony 0,https://charalambosbucket1.s3.amazonaws.com/2cc58c7b100dd9ac73ec230e2116aa7f.png,Segiri,Ascension Quest: Invisible Bond Walkthrough ,Lv. 57,Chapter 6,NULL,"You must complete the Prison Spring Clean Standard Quest. Interact with the Magnifying Glass Icon on the Ferron located in the Central Cell of Li Garte Prison. You will receive two pieces of Infomation labeled ""Mystery Ferron."" Discuss the info at a Rest Stop with Segiri in your party.",Shut-In,https://charalambosbucket1.s3.amazonaws.com/bfe7808c022ef663cb5907afa4d5d29f.png,Segiri,Chapter,Chapter 7,Segiri
Aetia Region Upper,Colony 0,https://charalambosbucket1.s3.amazonaws.com/2cc58c7b100dd9ac73ec230e2116aa7f.png,Segiri,Ascension Quest: Invisible Bond Walkthrough ,Lv. 57,Chapter 6,NULL,"You must complete the Prison Spring Clean Standard Quest. Interact with the Magnifying Glass Icon on the Ferron located in the Central Cell of Li Garte Prison. You will receive two pieces of Infomation labeled ""Mystery Ferron."" Discuss the info at a Rest Stop with Segiri in your party.",Shut-In,https://charalambosbucket1.s3.amazonaws.com/bfe7808c022ef663cb5907afa4d5d29f.png,Segiri,Recommended Level,68,Segiri
Aetia Region Upper,Colony 0,https://charalambosbucket1.s3.amazonaws.com/2cc58c7b100dd9ac73ec230e2116aa7f.png,Segiri,Ascension Quest: Invisible Bond Walkthrough ,Lv. 57,Chapter 6,NULL,"You must complete the Prison Spring Clean Standard Quest. Interact with the Magnifying Glass Icon on the Ferron located in the Central Cell of Li Garte Prison. You will receive two pieces of Infomation labeled ""Mystery Ferron."" Discuss the info at a Rest Stop with Segiri in your party.",Shut-In,https://charalambosbucket1.s3.amazonaws.com/bfe7808c022ef663cb5907afa4d5d29f.png,Segiri,Quest Giver,N/A,Segiri
